osm_id,ort,plz,bundesland
1996948,Thürkow,17168,Mecklenburg-Vorpommern
958947,Thurmansbang,94169,Bayern
1022773,Thurnau,95349,Bayern
958138,Thyrnau,94136,Bayern
1330072,Tiddische,38473,Niedersachsen
191256,Tiefenbach,84184,Bayern
958103,Tiefenbach,94113,Bayern
960509,Tiefenbach,93464,Bayern
1241652,Tiefenbach,55471,Rheinland-Pfalz
2801352,Tiefenbach,88422,Baden-Württemberg
307959,Tiefenbronn,75233,Baden-Württemberg
1244014,Tiefenthal,55546,Rheinland-Pfalz
1249750,Tiefenthal,67311,Rheinland-Pfalz
1157806,Tielen,24803,Schleswig-Holstein
966681,Tielenhemme,25794,Schleswig-Holstein
548560,Timmaspe,24644,Schleswig-Holstein
382444,Timmendorfer Strand,23669,Schleswig-Holstein
1417216,Tinningstedt,25917,Schleswig-Holstein
444319,Tirpersdorf,08606,Sachsen
968889,Tirschenreuth,95643,Bayern
2778433,Tissa,07646,Thüringen
1079023,Tiste,27419,Niedersachsen
319155,Titisee-Neustadt,79822,Baden-Württemberg
943549,Titting,85135,Bayern
958096,Tittling,94104,Bayern
941656,Tittmoning,84529,Bayern
158411,Titz,52445,Nordrhein-Westfalen
1451508,Toddin,19230,Mecklenburg-Vorpommern
548597,Todenbüttel,24819,Schleswig-Holstein
453748,Todendorf,22965,Schleswig-Holstein
1245166,Todenroth,55481,Rheinland-Pfalz
422847,Todesfelde,23826,Schleswig-Holstein
162454,Todtenweis,86447,Bayern
1240395,Todtmoos,79682,Baden-Württemberg
1130286,Todtnau,79674,Baden-Württemberg
941948,Töging a.Inn,84513,Bayern
1149344,Tolk,24894,Schleswig-Holstein
2179225,Tömmelsdorf,07819,Thüringen
88735,Tönisvorst,47918,Nordrhein-Westfalen
2817260,Tonna,99958,Thüringen
2857018,Tonndorf,99438,Thüringen
1106363,Tönning,25832,Schleswig-Holstein
1021699,Töpen,95183,Bayern
2388861,Topfstedt,99718,Thüringen
335213,Toppenstedt,21442,Niedersachsen
534447,Torgau,04860,Sachsen
534447,Torgau,04861,Sachsen
1410801,Torgelow,17358,Mecklenburg-Vorpommern
1424298,Torgelow am See,17192,Mecklenburg-Vorpommern
443339,Tornesch,25436,Schleswig-Holstein
337744,Tostedt,21255,Niedersachsen
1376693,Tosterglope,21371,Niedersachsen
2903170,Tottleben,99947,Thüringen
1261698,Traben-Trarbach,56841,Rheinland-Pfalz
1059446,Trabitz,92724,Bayern
956657,Train,93358,Bayern
1244036,Traisen,55595,Rheinland-Pfalz
960528,Traitsching,93455,Bayern
449904,Tramm,19089,Mecklenburg-Vorpommern
1466180,Tramm,21516,Schleswig-Holstein
405631,Trappenkamp,24610,Schleswig-Holstein
387527,Trappstadt,97633,Bayern
1256024,Trassem,54441,Rheinland-Pfalz
1432807,Trassenheide,17449,Mecklenburg-Vorpommern
941741,Traunreut,83301,Bayern
941741,Traunreut,83368,Bayern
941741,Traunreut,83371,Bayern
941741,Traunreut,83374,Bayern
941745,Traunstein,83278,Bayern
962200,Trausnitz,92555,Bayern
357054,Trautskirchen,90619,Bayern
532322,Travenbrück,23843,Schleswig-Holstein
404324,Travenhorst,23827,Schleswig-Holstein
422842,Traventhal,23795,Schleswig-Holstein
422433,Trebbin,14959,Brandenburg
1821884,Trebel,29494,Niedersachsen
2714344,Treben,04617,Thüringen
1310640,Trebendorf - Trjebin,02959,Sachsen
1022774,Trebgast,95367,Bayern
2388838,Trebra,99718,Thüringen
422916,Trebsen/Mulde,04687,Sachsen
444513,Trebur,65468,Hessen
1245249,Trechtingshausen,55413,Rheinland-Pfalz
960507,Treffelstein,93492,Bayern
1268968,Treffurt,99830,Thüringen
1268968,Treffurt,99831,Thüringen
1156151,Treia,24896,Schleswig-Holstein
1266510,Treis-Karden,56253,Rheinland-Pfalz
453743,Tremsbüttel,22967,Schleswig-Holstein
1112223,Trendelburg,34388,Hessen
935396,Trennewurth,25693,Schleswig-Holstein
1438067,Trent,18569,Mecklenburg-Vorpommern
1332908,Treplin,15236,Brandenburg
1015144,Treuchtlingen,91757,Bayern
446586,Treuen,08233,Sachsen
369857,Treuenbrietzen,14929,Brandenburg
1242237,Triberg im Schwarzwald,78098,Baden-Württemberg
372880,Tribsees,18465,Mecklenburg-Vorpommern
444884,Triebel,08606,Sachsen
335469,Triefenstein,97855,Bayern
172679,Trier,54290,Rheinland-Pfalz
172679,Trier,54292,Rheinland-Pfalz
172679,Trier,54293,Rheinland-Pfalz
172679,Trier,54294,Rheinland-Pfalz
172679,Trier,54295,Rheinland-Pfalz
172679,Trier,54296,Rheinland-Pfalz
1060420,Trierscheid,53520,Rheinland-Pfalz
1255905,Trierweiler,54311,Rheinland-Pfalz
957043,Triftern,84371,Bayern
1289794,Triglitz,16949,Brandenburg
543133,Trimbs,56753,Rheinland-Pfalz
1152699,Trimport,54636,Rheinland-Pfalz
374283,Trinwillershagen,18320,Mecklenburg-Vorpommern
191523,Trippstadt,67705,Rheinland-Pfalz
2179224,Triptis,07819,Thüringen
419144,Trittau,22946,Schleswig-Holstein
417367,Trittenheim,54349,Rheinland-Pfalz
1322946,Tröbitz,03253,Brandenburg
2778439,Tröbnitz,07646,Thüringen
2818337,Tröchtelborn,99869,Thüringen
2773430,Trochtelfingen,72818,Baden-Württemberg
2778434,Trockenborn-Wolfersdorf,07646,Thüringen
1021710,Trogen,95183,Bayern
55060,Troisdorf,53840,Nordrhein-Westfalen
55060,Troisdorf,53842,Nordrhein-Westfalen
55060,Troisdorf,53844,Nordrhein-Westfalen
2857019,Troistedt,99438,Thüringen
1419843,Trollenhagen,17039,Mecklenburg-Vorpommern
189455,Tröndel,24321,Schleswig-Holstein
446700,Trossin,04880,Sachsen
1231952,Trossingen,78647,Baden-Württemberg
1022881,Tröstau,95709,Bayern
941651,Trostberg,83308,Bayern
1251150,Trulben,66957,Rheinland-Pfalz
958247,Trunkelsberg,87779,Bayern
1322600,Tschernitz,03130,Brandenburg
1021758,Tschirn,96367,Bayern
2778914,Tübingen,72070,Baden-Württemberg
2778914,Tübingen,72072,Baden-Württemberg
2778914,Tübingen,72074,Baden-Württemberg
2778914,Tübingen,72076,Baden-Württemberg
1016397,Tuchenbach,90587,Bayern
1329929,Tülau,38474,Niedersachsen
1395344,Tümlauer Koog,25881,Schleswig-Holstein
1244180,Tunau,79677,Baden-Württemberg
1242134,Tuningen,78609,Baden-Württemberg
2186944,Tuntenhausen,83104,Bayern
933546,Türkenfeld,82299,Bayern
958165,Türkheim,86842,Bayern
1322808,Turnow-Preilack,03185,Brandenburg
957770,Tussenhausen,86874,Bayern
942026,Tüßling,84577,Bayern
1427541,Tutow,17129,Mecklenburg-Vorpommern
548492,Tüttendorf,24214,Schleswig-Holstein
2818338,Tüttleben,99869,Thüringen
1231962,Tuttlingen,78532,Baden-Württemberg
932435,Tutzing,82327,Bayern
1427899,Tützpatz,17091,Mecklenburg-Vorpommern
1149340,Twedt,24894,Schleswig-Holstein
1815278,Twist,49767,Niedersachsen
198579,Twistetal,34477,Hessen
1461201,Twistringen,27239,Niedersachsen
942116,Tyrlaching,84558,Bayern
157488,Übach-Palenberg,52531,Nordrhein-Westfalen
1171893,Übereisenbach,54689,Rheinland-Pfalz
1184560,Überherrn,66802,Saarland
2784807,Überlingen,88662,Baden-Württemberg
941735,Übersee,83236,Bayern
659813,Ubstadt-Weiher,76698,Baden-Württemberg
1183258,Uchte,31600,Niedersachsen
318747,Üchtelhausen,97532,Bayern
1334089,Uckerfelde,17291,Brandenburg
1433095,Ückeritz,17459,Mecklenburg-Vorpommern
1334081,Uckerland,17337,Brandenburg
1248406,Udenheim,55288,Rheinland-Pfalz
2815165,Uder,37318,Thüringen
1085794,Üdersdorf,54552,Rheinland-Pfalz
2411319,Udestedt,99198,Thüringen
1085812,Udler,54552,Rheinland-Pfalz
1303774,Uebigau-Wahrenbrück,04895,Brandenburg
1303774,Uebigau-Wahrenbrück,04924,Brandenburg
1303774,Uebigau-Wahrenbrück,04938,Brandenburg
1408058,Ueckermünde,17373,Mecklenburg-Vorpommern
167970,Uedem,47589,Nordrhein-Westfalen
451740,Uehlfeld,91486,Bayern
1432641,Uehrde,38170,Niedersachsen
1451550,Uelitz,19077,Mecklenburg-Vorpommern
1149342,Uelsby,24860,Schleswig-Holstein
2012532,Uelsen,49843,Niedersachsen
1245843,Uelversheim,55278,Rheinland-Pfalz
1402821,Uelvesbüll,25889,Schleswig-Holstein
1246442,Uelzen,29525,Niedersachsen
1075160,Uersfeld,56767,Rheinland-Pfalz
1075149,Ueß,56767,Rheinland-Pfalz
53584,Uetersen,25436,Schleswig-Holstein
180679,Uettingen,97292,Bayern
1177827,Uetze,31311,Niedersachsen
356764,Uffenheim,97215,Bayern
937777,Uffing am Staffelsee,82449,Bayern
2792711,Uhingen,73066,Baden-Württemberg
2784654,Uhldingen-Mühlhofen,88690,Baden-Württemberg
1204719,Uhler,56290,Rheinland-Pfalz
2785693,Ühlingen-Birkendorf,79777,Baden-Württemberg
1273351,Uhlstädt-Kirchhasel,07407,Thüringen
62495,Ulm,89073,Baden-Württemberg
62495,Ulm,89075,Baden-Württemberg
62495,Ulm,89077,Baden-Württemberg
62495,Ulm,89079,Baden-Württemberg
62495,Ulm,89081,Baden-Württemberg
62495,Ulm,89160,Baden-Württemberg
1269805,Ulmen,56766,Rheinland-Pfalz
1246620,Ulmet,66887,Rheinland-Pfalz
418339,Ulrichstein,35327,Hessen
1149229,Ulsnis,24897,Schleswig-Holstein
1955551,Umkirch,79224,Baden-Württemberg
1438076,Ummanz,18569,Mecklenburg-Vorpommern
1286645,Ummendorf,39365,Sachsen-Anhalt
2801324,Ummendorf,88444,Baden-Württemberg
1381735,Ummern,29369,Niedersachsen
1270322,Ummerstadt,98663,Thüringen
2857020,Umpferstedt,99441,Thüringen
309522,Undeloh,21274,Niedersachsen
309522,Undeloh,29640,Niedersachsen
1245830,Undenheim,55278,Rheinland-Pfalz
958674,Ungerhausen,87781,Bayern
443473,Unkel,53572,Rheinland-Pfalz
1253878,Unkenbach,67823,Rheinland-Pfalz
2802286,Unlingen,88527,Baden-Württemberg
158445,Unna,59423,Nordrhein-Westfalen
158445,Unna,59425,Nordrhein-Westfalen
158445,Unna,59427,Nordrhein-Westfalen
451718,Unnau,57648,Rheinland-Pfalz
387411,Unsleben,97618,Bayern
2896624,Unstruttal,99974,Thüringen
2896624,Unstruttal,99976,Thüringen
937895,Unterammergau,82497,Bayern
2778442,Unterbodnitz,07646,Thüringen
1268857,Unterbreizbach,36404,Thüringen
1268857,Unterbreizbach,36414,Thüringen
936649,Unterdießen,86944,Bayern
957070,Unterdietfurt,84339,Bayern
957118,Unteregg,87782,Bayern
410470,Untereisesheim,74257,Baden-Württemberg
2862751,Unterensingen,72669,Baden-Württemberg
2168251,Unterföhring,85774,Bayern
958109,Untergriesbach,94107,Bayern
410487,Untergruppenbach,74199,Baden-Württemberg
497335,Unterhaching,82008,Bayern
1246776,Unterjeckenbach,67746,Rheinland-Pfalz
2831172,Unterkatz,98634,Thüringen
1242305,Unterkirnach,78089,Baden-Württemberg
1080499,Unterleinleiter,91364,Bayern
2803466,Untermarchtal,89617,Baden-Württemberg
2247390,Untermaßfeld,98617,Thüringen
935161,Untermeitingen,86836,Bayern
388837,Untermerzbach,96190,Bayern
389474,Untermünkheim,74547,Baden-Württemberg
942034,Unterneukirchen,84579,Bayern
182346,Unterpleichfeld,97294,Bayern
309945,Unterreichenbach,75399,Baden-Württemberg
940784,Unterreit,83567,Bayern
941085,Unterroth,89299,Bayern
334267,Unterschleißheim,85716,Bayern
915549,Unterschneidheim,73485,Baden-Württemberg
2829602,Unterschönau,98587,Thüringen
534396,Unterschwaningen,91743,Bayern
453852,Untershausen,56412,Rheinland-Pfalz
956871,Untersiemau,96253,Bayern
1389283,Unterspreewald,15910,Brandenburg
2803402,Unterstadion,89619,Baden-Württemberg
1022767,Untersteinach,95369,Bayern
448111,Unterthingau,87647,Bayern
2828874,Unterwachingen,89597,Baden-Württemberg
2808135,Unterwaldhausen,88379,Baden-Württemberg
2536251,Unterweid,98634,Thüringen
1273284,Unterweißbach,98744,Thüringen
1273354,Unterwellenborn,07333,Thüringen
941705,Unterwössen,83246,Bayern
448040,Untrasried,87496,Bayern
1245170,Unzenberg,55483,Rheinland-Pfalz
1481614,Upahl,23936,Mecklenburg-Vorpommern
898638,Upgant-Schott,26529,Niedersachsen
1420391,Uphusum,25923,Schleswig-Holstein
1187438,Uplengen,26670,Niedersachsen
1171881,Uppershausen,54673,Rheinland-Pfalz
401642,Urbach,73655,Baden-Württemberg
401642,Urbach,73660,Baden-Württemberg
445744,Urbach,56317,Rheinland-Pfalz
2399486,Urbach,99765,Thüringen
547363,Urbar,56182,Rheinland-Pfalz
1190013,Urbar,55430,Rheinland-Pfalz
2903171,Urleben,99955,Thüringen
417342,Urmersbach,56761,Rheinland-Pfalz
548981,Urmitz,56220,Rheinland-Pfalz
2889821,Urnshausen,36457,Thüringen
962701,Ursberg,86513,Bayern
1269810,Urschmitt,56825,Rheinland-Pfalz
1028537,Ursensollen,92289,Bayern
335456,Urspringen,97857,Bayern
1258371,Ürzig,54539,Rheinland-Pfalz
1140560,Usch,54655,Rheinland-Pfalz
1433091,Usedom,17406,Mecklenburg-Vorpommern
1593440,Userin,17237,Mecklenburg-Vorpommern
418438,Usingen,61250,Hessen
1397829,Uslar,37170,Niedersachsen
452578,Ustersbach,86514,Bayern
2012368,Utarp,26556,Niedersachsen
1444915,Utecht,19217,Mecklenburg-Vorpommern
2828448,Utendorf,98617,Thüringen
1428596,Utersum,25938,Schleswig-Holstein
1171867,Utscheid,54675,Rheinland-Pfalz
1016527,Uttenreuth,91080,Bayern
2802287,Uttenweiler,88524,Baden-Württemberg
1113747,Üttfeld,54619,Rheinland-Pfalz
933877,Utting am Ammersee,86919,Bayern
1427219,Utzedel,17111,Mecklenburg-Vorpommern
1130301,Utzenfeld,79694,Baden-Württemberg
1182316,Utzenhain,56291,Rheinland-Pfalz
1085805,Utzerath,54552,Rheinland-Pfalz
331064,Üxheim,54579,Rheinland-Pfalz
448608,Vaale,25572,Schleswig-Holstein
448608,Vaale,25594,Schleswig-Holstein
448544,Vaalermoor,25594,Schleswig-Holstein
2889819,Vacha,36404,Thüringen
2828451,Vachdorf,98617,Thüringen
941748,Vachendorf,83377,Bayern
1432660,Vahlberg,38170,Niedersachsen
2013294,Vahlbruch,37647,Niedersachsen
357091,Vahlde,27389,Niedersachsen
405820,Vaihingen an der Enz,71665,Baden-Württemberg
547364,Vallendar,56179,Rheinland-Pfalz
935955,Valley,83626,Bayern
1259301,Valwig,56812,Rheinland-Pfalz
1424304,Varchentin,17192,Mecklenburg-Vorpommern
1187380,Varel,26316,Niedersachsen
1675314,Varrel,27259,Niedersachsen
1944343,Vastorf,21397,Niedersachsen
929822,Vaterstetten,85591,Bayern
929822,Vaterstetten,85598,Bayern
929822,Vaterstetten,85599,Bayern
929822,Vaterstetten,85622,Bayern
929822,Vaterstetten,85646,Bayern
337335,Vechelde,38159,Niedersachsen
1336408,Vechta,49377,Niedersachsen
1444911,Veelböken,19205,Mecklenburg-Vorpommern
1263899,Veilsdorf,98669,Thüringen
1016401,Veitsbronn,90587,Bayern
183778,Veitshöchheim,97209,Bayern
1245140,Veitsrodt,55758,Rheinland-Pfalz
56679,Velbert,42549,Nordrhein-Westfalen
56679,Velbert,42551,Nordrhein-Westfalen
56679,Velbert,42553,Nordrhein-Westfalen
56679,Velbert,42555,Nordrhein-Westfalen
1028815,Velburg,92355,Bayern
191728,Velden,84149,Bayern
966160,Velden,91235,Bayern
1258368,Veldenz,54472,Rheinland-Pfalz
162729,Velen,46342,Nordrhein-Westfalen
374155,Velgast,18469,Mecklenburg-Vorpommern
1451529,Vellahn,19260,Mecklenburg-Vorpommern
390785,Vellberg,74541,Baden-Württemberg
532030,Vellmar,34246,Hessen
1446655,Velpke,38458,Niedersachsen
1310082,Velten,16727,Brandenburg
1432630,Veltheim,38173,Niedersachsen
1248408,Vendersheim,55578,Rheinland-Pfalz
1252452,Venningen,67482,Rheinland-Pfalz
1444914,Ventschow,19417,Mecklenburg-Vorpommern
1427211,Verchen,17111,Mecklenburg-Vorpommern
1183486,Verden (Aller),27283,Niedersachsen
2805408,Veringenstadt,72519,Baden-Württemberg
138118,Verl,33415,Nordrhein-Westfalen
138699,Versmold,33775,Nordrhein-Westfalen
1016536,Vestenbergsgreuth,91487,Bayern
1322900,Vetschau/Spreewald,03226,Brandenburg
443574,Vettelschoß,53560,Rheinland-Pfalz
163313,Vettweiß,52391,Nordrhein-Westfalen
959163,Viechtach,94234,Bayern
1451539,Vielank,19303,Mecklenburg-Vorpommern
533597,Vielbach,56244,Rheinland-Pfalz
1302381,Vielitzsee,16835,Brandenburg
1079029,Vierden,27419,Niedersachsen
1410890,Viereck,17309,Mecklenburg-Vorpommern
1077528,Viereth-Trunstadt,96191,Bayern
1256079,Vierherrenborn,54314,Rheinland-Pfalz
335209,Vierhöfen,21444,Niedersachsen
934478,Vierkirchen,85256,Bayern
1310798,Vierkirchen,02894,Sachsen
1332901,Vierlinden,15306,Brandenburg
2829571,Viernau,98547,Thüringen
537051,Viernheim,68519,Hessen
88531,Viersen,41747,Nordrhein-Westfalen
88531,Viersen,41748,Nordrhein-Westfalen
88531,Viersen,41749,Nordrhein-Westfalen
88531,Viersen,41751,Nordrhein-Westfalen
933953,Vilgertshofen,86946,Bayern
956858,Villenbach,86637,Bayern
943743,Villingendorf,78667,Baden-Württemberg
1242298,Villingen-Schwenningen,78048,Baden-Württemberg
1242298,Villingen-Schwenningen,78050,Baden-Württemberg
1242298,Villingen-Schwenningen,78052,Baden-Württemberg
1242298,Villingen-Schwenningen,78054,Baden-Württemberg
1242298,Villingen-Schwenningen,78056,Baden-Württemberg
324311,Villmar,65606,Hessen
192229,Vilsbiburg,84137,Bayern
1028549,Vilseck,92249,Bayern
191420,Vilsheim,84186,Bayern
958090,Vilshofen an der Donau,94474,Bayern
1251153,Vinningen,66957,Rheinland-Pfalz
1406978,Viöl,25884,Schleswig-Holstein
2856468,Vippachedelhausen,99439,Thüringen
1424144,Vipperow,17209,Mecklenburg-Vorpommern
548057,Virneburg,56729,Rheinland-Pfalz
1398825,Visbek,49429,Niedersachsen
965606,Visselhövede,27374,Niedersachsen
147279,Vlotho,32602,Nordrhein-Westfalen
58640,Voerde (Niederrhein),46562,Nordrhein-Westfalen
1384832,Vogelsang,15890,Brandenburg
1408060,Vogelsang-Warsin,17375,Mecklenburg-Vorpommern
2411282,Vogelsberg,99610,Thüringen
1392134,Vögelsen,21360,Niedersachsen
2808303,Vogt,88267,Baden-Württemberg
2190047,Vogtareuth,83569,Bayern
2902654,Vogtei,99986,Thüringen
70147,Vogtsburg im Kaiserstuhl,79235,Baden-Württemberg
380987,Vohburg a.d.Donau,85088,Bayern
1059462,Vohenstrauß,92648,Bayern
198601,Vöhl,34516,Hessen
1242238,Vöhrenbach,78147,Baden-Württemberg
941075,Vöhringen,89269,Bayern
943750,Vöhringen,72189,Baden-Württemberg
1419913,Voigtsdorf,17349,Mecklenburg-Vorpommern
2387278,Voigtstedt,06556,Thüringen
284500,Volkach,97332,Bayern
956645,Volkenschwand,84106,Bayern
2813359,Volkerode,37308,Thüringen
1252769,Völkersweiler,76857,Rheinland-Pfalz
1104512,Volkertshausen,78269,Baden-Württemberg
418883,Volkerzen,57612,Rheinland-Pfalz
544238,Volkesfeld,56745,Rheinland-Pfalz
1184868,Völklingen,66333,Saarland
2179226,Volkmannsdorf,07924,Thüringen
162251,Volkmarsen,34471,Hessen
904475,Vollersode,27729,Niedersachsen
2857021,Vollersroda,99438,Thüringen
1107719,Vollerwiek,25836,Schleswig-Holstein
1245133,Vollmersbach,55758,Rheinland-Pfalz
2778492,Vollmershain,04626,Thüringen
1250498,Vollmersweiler,76744,Rheinland-Pfalz
1424295,Vollrathsruhe,17194,Mecklenburg-Vorpommern
1416730,Vollstedt,25821,Schleswig-Holstein
1286634,Völpke,39393,Sachsen-Anhalt
1427540,Völschow,17129,Mecklenburg-Vorpommern
935386,Volsemenhusen,25693,Schleswig-Holstein
1817131,Voltlage,49599,Niedersachsen
1244009,Volxheim,55546,Rheinland-Pfalz
1059467,Vorbach,95519,Bayern
1963818,Vorbeck,18258,Mecklenburg-Vorpommern
1252816,Vorderweidenthal,76889,Rheinland-Pfalz
1363572,Vordorf,38533,Niedersachsen
966152,Vorra,91247,Bayern
1970198,Vörstetten,79279,Baden-Württemberg
965597,Vorwerk,27412,Niedersachsen
162864,Vreden,48691,Nordrhein-Westfalen
2007768,Vrees,49757,Niedersachsen
554539,Waabs,24369,Schleswig-Holstein
1399077,Waake,37136,Niedersachsen
935960,Waakirchen,83666,Bayern
421412,Waal,86875,Bayern
452217,Wabern,34590,Hessen
1307201,Wachau,01454,Sachsen
1248705,Wachenheim,67591,Rheinland-Pfalz
1249959,Wachenheim an der Weinstraße,67157,Rheinland-Pfalz
1016511,Wachenroth,96193,Bayern
2400609,Wachstedt,37359,Thüringen
172185,Wachtberg,53343,Nordrhein-Westfalen
168001,Wachtendonk,47669,Nordrhein-Westfalen
535934,Wächtersbach,63607,Hessen
448707,Wacken,25596,Schleswig-Holstein
1239617,Wackernheim,55263,Rheinland-Pfalz
954993,Wackerow,17498,Mecklenburg-Vorpommern
935236,Wackersberg,83646,Bayern
962185,Wackersdorf,92442,Bayern
1822765,Waddeweitz,29496,Niedersachsen
1184399,Wadern,66687,Saarland
151327,Wadersloh,59329,Nordrhein-Westfalen
1184562,Wadgassen,66787,Saarland
960532,Waffenbrunn,93494,Bayern
1403076,Wagenfeld,49419,Niedersachsen
1269811,Wagenhausen,56826,Rheinland-Pfalz
1384590,Wagenhoff,38559,Niedersachsen
1149238,Wagersrott,24392,Schleswig-Holstein
659808,Waghäusel,68753,Baden-Württemberg
941680,Waging am See,83329,Bayern
1241627,Wahlbach,55494,Rheinland-Pfalz
1245181,Wahlenau,55491,Rheinland-Pfalz
2813779,Wahlhausen,37318,Thüringen
1248569,Wahlheim,55234,Rheinland-Pfalz
453179,Wahlrod,57614,Rheinland-Pfalz
1112228,Wahlsburg,37194,Hessen
422875,Wahlstedt,23812,Schleswig-Holstein
310399,Wahlstorf,24211,Schleswig-Holstein
2831173,Wahns,98634,Thüringen
1246482,Wahnwegen,66909,Rheinland-Pfalz
1384907,Wahrenholz,29399,Niedersachsen
401697,Waiblingen,71332,Baden-Württemberg
401697,Waiblingen,71334,Baden-Württemberg
401697,Waiblingen,71336,Baden-Württemberg
453370,Waibstadt,74915,Baden-Württemberg
1059443,Waidhaus,92726,Bayern
943708,Waidhofen,86579,Bayern
533265,Waigandshain,56477,Rheinland-Pfalz
325518,Waigolshausen,97534,Bayern
2801102,Wain,88489,Baden-Württemberg
2801102,Wain,89165,Baden-Württemberg
1070987,Waischenfeld,91344,Bayern
422814,Wakendorf I,23845,Schleswig-Holstein
422677,Wakendorf II,24558,Schleswig-Holstein
1474192,Walchum,26907,Niedersachsen
448308,Wald,87616,Bayern
961328,Wald,93192,Bayern
2805978,Wald,88639,Baden-Württemberg
935843,Waldachtal,72178,Baden-Württemberg
1239642,Waldalgesheim,55425,Rheinland-Pfalz
379884,Waldaschaff,63857,Bayern
1244215,Waldböckelheim,55596,Rheinland-Pfalz
444277,Waldbreitbach,56588,Rheinland-Pfalz
173874,Waldbröl,51545,Nordrhein-Westfalen
308274,Waldbronn,76337,Baden-Württemberg
180684,Waldbrunn,97295,Bayern
324300,Waldbrunn,65620,Hessen
403738,Waldbrunn,69429,Baden-Württemberg
2808304,Waldburg,88289,Baden-Württemberg
180682,Waldbüttelbrunn,97297,Bayern
2778322,Walddorfhäslach,72141,Baden-Württemberg
199138,Waldeck,34513,Hessen
2778444,Waldeck,07646,Thüringen
413548,Waldems,65529,Hessen
856200,Waldenbuch,71111,Baden-Württemberg
377329,Waldenburg,74638,Baden-Württemberg
413531,Waldenburg,08396,Sachsen
961330,Walderbach,93194,Bayern
975282,Waldershof,95679,Bayern
544551,Waldesch,56323,Rheinland-Pfalz
158038,Waldfeucht,52525,Nordrhein-Westfalen
1251045,Waldfischbach-Burgalben,67714,Rheinland-Pfalz
1253881,Waldgrehweiler,67822,Rheinland-Pfalz
1252765,Waldhambach,76857,Rheinland-Pfalz
401845,Waldheim,04736,Sachsen
